"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"gene0315"	27.7724247978489	-0.145417827598225	0.311702925066261	0.524956766381076	0.760690627266901
"gene0316"	49.6081007092806	-0.146917696512075	0.261904711725408	0.491260071412274	0.738817944557412
"gene0317"	27.7667771910059	0.423311567095629	0.352025437437066	0.0997848915954845	0.303315601781083
"gene0318"	6.1038621505412	0.0588358201101044	0.390111300535189	0.766675048193145	NA
"gene0319"	8.43783559345668	0.436751995240314	0.538307400170283	0.104890138153714	0.308018090064962
"gene0320"	44.3834013138888	0.358090549231273	0.325230509776961	0.140771920810499	0.373528764162607
"gene0321"	2.20092047070152	0.348586042003556	0.622269772034175	0.0446214218678427	NA
"gene0322"	3.69184105579489	0.283123859003004	0.51712181084835	0.145911753900191	NA
"gene0323"	1.04102464578088	0.0774064600765884	0.446675367285499	0.400150673754388	NA
"gene0324"	1.32482847531709	-0.0756871281163742	0.440520094342066	0.530719622705655	NA
"gene0325"	3.3304562657297	-0.243561357428788	0.4888557881556	0.194490776158844	NA
"gene0326"	0.737801025374809	-0.00920654084743026	0.438392736974222	0.913832814729678	NA
"gene0327"	13.809461716033	1.05280097873941	0.673571530887317	0.0106313878949297	0.0603051091134045
"gene0328"	12.0550328390794	0.0418835893388372	0.349188611418246	0.851316814732108	0.925202935661368
"gene0329"	28.0532030770361	-0.143773763984588	0.298893751921402	0.52206250166248	0.759284361369234
"gene0330"	11.510198108665	0.244933678068897	0.398403757124433	0.302306658727498	0.576525438243725
"gene0331"	14.1112915179138	0.0984010329435832	0.347830399557201	0.662719936076438	0.829858737564898
"gene0332"	5.54852164854134	0.127910160704978	0.40535977061069	0.530455745914955	NA
"gene0333"	4.4893232908337	-0.00138020808789549	0.396254358278738	0.992435698549985	NA
"gene0334"	3.50710421459892	0.222724080536742	0.484203913762522	0.211915689719592	NA
"gene0335"	2.97908436178774	0.00687446484865391	0.411098078983504	0.968507989382796	NA
"gene0336"	26.1253937469743	0.0140785108090502	0.293831858696677	0.950979832999689	0.976987021415057
"gene0337"	40.6532734966192	-0.15432875972543	0.265191937608748	0.472248381751476	0.730430972879042
"gene0338"	7.62069868412885	0.102479413455093	0.383341957838833	0.628485737733769	0.812542275212944
"gene0339"	2.14169217673702	0.0927186817675949	0.433152031307067	0.541224842700691	NA
"gene0340"	4.04511176387871	0.166995833803453	0.43547294469253	0.38364799300858	NA
"gene0341"	7.40310123582081	0.120368132399081	0.387631953591558	0.574335859751376	0.786004660466831
"gene0342"	13.0741531539388	0.29346390409238	0.39530352057098	0.238000835724107	0.50838259722525
"gene0343"	8.69589712231006	-0.0283435503827961	0.374410157152359	0.888885363341551	0.94488561581048
"gene0344"	1.10679555506618	0.0207322666409626	0.4355695053241	0.845395242630033	NA
"gene0345"	3.43948604021311	0.17746842046829	0.449674795015741	0.324811672088951	NA
"gene0346"	2.59748978166288	0.152333680441884	0.450439631638713	0.348031864287765	NA
"gene0347"	4.0338344154952	-0.0170452511728417	0.403631594945898	0.922541455108158	NA
"gene0348"	2.78675013677523	0.108702291465894	0.429291694749704	0.515236356259639	NA
"gene0349"	0.957751799723573	-0.0211100515735631	0.437617766175354	0.840271889489602	NA
"gene0350"	3.97508058460116	0.0996377563245665	0.416902712636557	0.577700771854662	NA
"gene0351"	4.16642919105398	-0.0202454210714639	0.403943176697481	0.906588301002037	NA
"gene0352"	12.4918386909821	0.196013950740098	0.375125640285512	0.398694147988519	0.672142293518324
"gene0353"	17.6700505875549	0.0208523194825139	0.319517453606278	0.927779609314635	0.964600105558976
"gene0354"	7.63964400532623	0.115208037288136	0.386732369896293	0.587800947360297	0.793431651657188
"gene0355"	2.59495933176055	0.0425532117435503	0.419156894118459	0.78946266459566	NA
"gene0356"	8.09875220755158	0.62193404561776	0.665518159445869	0.0522100052489145	0.200227748930964
"gene0357"	13.5347848656171	0.523993645820046	0.504467524771971	0.0735916194371172	0.243795198501332
"gene0358"	4.15897847149597	0.220467902002982	0.462259181826683	0.261224886865423	NA
"gene0359"	4.65774037934978	0.404031243636522	0.596631262586073	0.097515527970832	NA
"gene0360"	9.27802941253282	-0.121257472961958	0.376929862551662	0.574797983746713	0.786004660466831
"gene0361"	8.99850998428981	0.0910612472850122	0.368507912485165	0.677480439786536	0.834188064489698
"gene0362"	9.04689221168432	0.428806918830883	0.527245643136567	0.108818430274439	0.314854162310075
"gene0363"	12.2081209006908	1.23515025237567	0.655224750212403	0.0051721004835887	0.0347893650771119
"gene0364"	3.02499675769146	-0.0466129796438186	0.415846230468715	0.771264989606393	NA
"gene0365"	2.51362666619651	-0.137623638169521	0.444639171039019	0.379570046202349	NA
"gene0366"	3.79055246513655	-0.288267220959306	0.507405731696622	0.162680199502547	NA
"gene0367"	3.38972796552791	-0.126509572597995	0.429538841726456	0.472154102854346	NA
"gene0368"	1.91181760077063	0.0875583243051406	0.436646965082311	0.528406006601617	NA
"gene0369"	0.75728327203437	0.0300668145887835	0.44201620978029	0.678184363008627	NA
"gene0370"	2.31519851896072	0.259202244119906	0.523465469064468	0.121835194865774	NA
"gene0371"	9.14290559366036	-0.366221663756141	0.470563727033268	0.151178991580329	0.386868987263428
"gene0372"	12.0564198342972	-0.222336952035251	0.387413353293272	0.344624304666111	0.620576808942521
"gene0373"	20.7363641925731	0.196748114678378	0.324906368462941	0.401182059083762	0.672675445409566
"gene0374"	13.2469053240464	0.242549990844941	0.376964442970404	0.31411902569056	0.591684938647024
"gene0375"	15.8035644969444	0.658252497235812	0.492164135223836	0.0359209570701918	0.158227047625557
"gene0376"	174.227144751057	-0.183097170019189	0.185798422780299	0.277285993592169	0.557521415553544
"gene0377"	2.80234838016456	-0.0114816410573048	0.413039924956172	0.942704645775478	NA
"gene0378"	3.6530423025609	0.438178617346332	0.686283518611128	0.059644308107537	NA
"gene0379"	4.21381766668116	0.199435552521564	0.453254047970278	0.294804422111206	NA
"gene0380"	3.31615236388539	0.094306106451742	0.420061847581678	0.585860780302536	NA
"gene0381"	18.736777172541	0.0500416831631386	0.314370234544645	0.82592418985679	0.913563923336038
"gene0382"	11.304595700348	1.34152779323676	0.67580539918009	0.00386788720338944	0.0280035033525395
"gene0383"	4.3214389051778	0.109155481014211	0.414367875201727	0.558378951106211	NA
"gene0384"	1.55239473727583	0.163265576133746	0.473597006317196	0.160442779321464	NA
"gene0385"	1.38756286715781	0.0419787628787689	0.432512281787835	0.742761245847902	NA
"gene0386"	4.162894079238	-0.220532479915033	0.461117156633996	0.260813322718523	NA
"gene0387"	8.14987877534433	-0.153950146787903	0.390765786564533	0.480399945963109	0.731379352311715
"gene0388"	8.59660655901386	-0.0159813782209638	0.364655789785452	0.938591644277403	0.969550920065431
"gene0389"	4.69096547109052	0.0306043904835224	0.395147456393529	0.874317277252439	NA
"gene0390"	12.8263845750912	0.143395700432955	0.355771501228967	0.533057685998674	0.768514013630239
"gene0391"	8.63117773095167	0.253746795286016	0.422368616143217	0.279995998515158	0.560059772718224
"gene0392"	8.32837359099719	0.0893248988125635	0.373434749068292	0.678824949362158	0.834188064489698
"gene0393"	5.53220755752473	-0.131363731325652	0.40832557888978	0.511164735238539	NA
"gene0394"	10.0184010172042	-0.0671264312806346	0.358243757345705	0.759023037730028	0.881174850216027
"gene0395"	11.5113970632729	0.00301398650390311	0.352842744555977	0.990985805205687	0.995637723706337
"gene0396"	9.6837750405401	-0.0404515261149654	0.361656734818998	0.849045945262743	0.923267791046233
"gene0397"	3.9313781076505	-0.277637788231314	0.499526528554479	0.175507201336299	NA
"gene0398"	4.27359543402161	0.022596184914399	0.403108343838135	0.902133144401977	NA
"gene0399"	10.1570755284005	-0.172082064466621	0.382597097167578	0.445328157588438	0.711595795953916
"gene0400"	7.56177423051088	-0.112573457190202	0.382954870729765	0.598617994643506	0.800211286243247
"gene0401"	5.25339220141769	0.137778260243555	0.414535296660824	0.48342991180187	NA
"gene0402"	9.0763105832985	0.166198204653637	0.388167694180914	0.456054431503255	0.720066909693085
"gene0403"	1.87598293860572	-0.0461525806130444	0.426569433171543	0.744035497729679	NA
"gene0404"	1.01629834794754	0.0127104664463003	0.436601339327684	0.898632964768508	NA
"gene0405"	3.92612983387471	0.193417141033269	0.449681326845241	0.312357745085557	NA
"gene0406"	4.93192244270937	-0.0463432218421187	0.394273725001253	0.807627226065606	NA
"gene0407"	12.3902554134547	0.0822372720824259	0.352047211098226	0.711983213138661	0.854981047864339
"gene0408"	32.8528799658068	0.413542146615537	0.337150598092854	0.0994685132583823	0.302816223084769
"gene0409"	7.36224974632378	0.251702804370537	0.43522785094826	0.274727637093791	0.554187158514426
"gene0410"	6.37727530075128	0.420092083216039	0.56693637199221	0.105355310625366	NA
"gene0411"	25.3862390187027	0.507932412395287	0.393075799407982	0.0655528357272549	0.224639752036083
"gene0412"	5.57329624144922	0.196130943824687	0.435467399466669	0.338034683641134	NA
"gene0413"	46.4589825357058	0.421652630808627	0.290780688756713	0.0703159611883777	0.235417952240416
"gene0414"	4.29595746319526	0.139575466266692	0.43236725133354	0.438160556693703	NA
"gene0415"	2.97358798343817	-0.020861332998606	0.413004363347582	0.896525723554861	NA
"gene0416"	1.40983114146432	0.0389025774321351	0.432732424611602	0.75619901021634	NA
"gene0417"	0.495834303895319	0.0170274677663551	0.442973438769486	0.876155793653611	NA
"gene0418"	3.38293302303132	0.0949891248567948	0.420600652743776	0.587331548288196	NA
"gene0419"	7.24722565915619	0.192467975093517	0.41937241592211	0.367069289790286	0.639960556893572
"gene0420"	10.2110492786304	0.405191171319043	0.489527805323234	0.127798424274937	0.348080249974554
"gene0421"	20.050907851746	0.367150713932348	0.370717204905351	0.15229566469181	0.387255004344053
"gene0422"	8.24534032459118	-0.0425758053637298	0.372031210600997	0.836563899824509	0.918191138120506
"gene0423"	36.0007267869371	-0.360012661666119	0.317748436639626	0.136121920392311	0.364272504705767
"gene0424"	11.3396576882866	0.165864338604218	0.373773249484952	0.468380060929974	0.730262099695833
"gene0425"	30.9377857706364	-0.313948591839846	0.323794428051356	0.189773778238151	0.444517167614303
"gene0426"	82.5470263649748	-0.375361026789187	0.242998749779269	0.0689112555342914	0.232055197440723
"gene0427"	36.6856521823691	-0.0709414996139754	0.268554314895175	0.740736070826722	0.873699950838864
"gene0428"	26.1586906913742	0.170101375696947	0.303467438513645	0.458896480059202	0.722834566295784
"gene0429"	15.6088421707636	0.115048133286916	0.338949928941578	0.616473707949733	0.808157491392051
"gene0430"	6.97430805805688	0.0995249622924743	0.389435352245261	0.631510244342631	NA
"gene0431"	7.71404437468414	-0.062792339528734	0.375339051331045	0.762799940152436	0.88144787048375
"gene0432"	59.9321479306536	-0.190312320017905	0.256861806568202	0.367826807489436	0.640707798526268
"gene0433"	0.70117061603629	0.0232324228178391	0.441861434273473	0.734208855337855	NA
"gene0434"	4.2538557788413	-0.104415943945594	0.415766908739619	0.5652406246727	NA
"gene0435"	0.713552441180753	0.0993118216717317	0.46016125107633	0.271210325239253	NA
"gene0436"	2.96938778401178	0.317567708739757	0.558875329399361	0.106964509259613	NA
"gene0437"	7.23360100563745	-0.0955409392438508	0.389735566034562	0.640673418575016	0.817641938698189
"gene0438"	6.6540402992171	-0.281067770786729	0.456927395767038	0.221635818967622	NA
"gene0439"	2.47872607694792	-0.079138895416169	0.42777999424554	0.606671596120837	NA
"gene0440"	1.9973263344601	-0.0855353280712079	0.432517616704477	0.560883006403552	NA
"gene0441"	2.35567699230456	-0.0240387266950955	0.425826097676382	0.85891701859505	NA
"gene0442"	0	NA	NA	NA	NA
"gene0443"	0.666090125987404	0.109957894139542	0.462676507460494	0.253512987053939	NA
"gene0444"	4.54504970952397	-0.176986722626714	0.434729814274063	0.366385812521527	NA
"gene0445"	0.137671680058783	0.0209735084088138	0.448730418733297	0.987322827148718	NA
"gene0446"	9.44315495370539	-0.155628930318771	0.395726782081527	0.465667047371743	0.728313504569632
"gene0447"	13.2329615786397	-0.662183014442935	0.524052121107872	0.0354311309823977	0.156763070635453
"gene0448"	7.3391356248636	0.195562543039894	0.427656337103715	0.346936497376105	0.622468920594285
"gene0449"	10.1147156880694	-0.322775748891543	0.431545421922859	0.194683540587207	0.452061276994604
"gene0450"	4.28515066067455	-0.133857222562405	0.419423114884351	0.484691044078442	NA
"gene0451"	2.87304952969132	-0.193792628925664	0.468735754979828	0.249337009015301	NA
"gene0452"	1.93199903692735	-0.122540236642023	0.448399405100195	0.374818943497938	NA
"gene0453"	1.79217805632706	-0.025988203429441	0.430153917307328	0.835496354557568	NA
"gene0454"	6.25851972924396	0.237360676347147	0.453496429109351	0.26015988883092	NA
"gene0455"	5.05142526760959	0.0490350314866453	0.402923492296354	0.789300985700746	NA
"gene0456"	363.570176676675	1.9483581487202	0.260420956085932	5.11393232959145e-15	2.61072801749143e-13
"gene0457"	3.05322915340103	-0.0775856051558196	0.420552838125925	0.634390665515233	NA
"gene0457.1"	0.633505983954102	0.0376650912384187	0.443504511752633	0.692294840511003	NA
"gene0458"	4.04227075361289	-0.234398195114992	0.470932474238467	0.235460943721476	NA
"gene0459"	13.1234001596498	-0.386264830396604	0.441977438872151	0.142806750508243	0.374609012202784
"gene0460"	15.8513514276273	-0.336785966379914	0.422516048164568	0.185685887874501	0.438009246233873
"gene0461"	16.4765529296369	-0.205503049285629	0.366526869817674	0.384138706358331	0.65560877012559
"gene0462"	16.3480081074121	0.0632644920001313	0.333907189684193	0.781553345272804	0.891092865001812
"gene0463"	4.69318113802737	0.315167004113987	0.525271618394116	0.14314722246874	NA
"gene0464"	7.03593797313664	0.317598324430068	0.475228569986562	0.186166538910398	NA
"gene0465"	4.33229916493559	-0.341160076017603	0.539917478579503	0.124788836388308	NA
"gene0466"	0.19504457571513	-0.0319627629753568	0.44982948327756	0.634467626867637	NA
"gene0467"	2.51854455062835	0.131710042054557	0.440970701593121	0.415473617791035	NA
"gene0468"	6.36491999213161	-0.204847993633218	0.42489123349918	0.342537291967232	NA
"gene0469"	11.1878467622443	-0.331350987153055	0.423241547092846	0.188762763032612	0.442822085436973
"gene0470"	9.99904857136489	-0.291519308550439	0.418774577962066	0.233206877189894	0.503827725308135
"gene0471"	3.5588150242932	-0.011765947441622	0.407588123967432	0.943451473234755	NA
"gene0472"	6.028144721528	-0.181501392405119	0.430299707392843	0.360058037687777	NA
"gene0473"	2.90491360149534	-0.068887127319847	0.421509406406684	0.662336559529425	NA
"gene0474"	0.0815590240607032	0.0175363995846427	0.448527063528596	0.993328306366226	NA
"gene0475"	1.17010844082463	-0.114048784152138	0.455328062058712	0.303067548925432	NA
"gene0476"	5.00113699408119	-0.0117056626694377	0.391576066295365	0.949696915720202	NA
"gene0477"	1.55659493670222	-0.186285587455953	0.487184551534425	0.139046331886136	NA
"gene0478"	1.0338868718102	0.0109540920866643	0.43647703843861	0.913941165374656	NA
"gene0479"	0.519768105123891	0.0738154806608895	0.4542420656161	0.416512060889653	NA
"gene0480"	1.37960846528141	-0.0524465841383194	0.435201464090739	0.668971665363287	NA
"gene0481"	1.6231218554817	0.144003194814782	0.459267357632692	0.297951984537293	NA
"gene0482"	47.2488520965064	-0.771602935618835	0.338664249560787	0.00461798872791069	0.0323855686664937
"gene0483"	1.27341970106381	-0.0457200112842561	0.434187736300421	0.711467977469724	NA
"gene0484"	3.58335145074046	-0.142435998462438	0.432702145678143	0.422413852418361	NA
"gene0485"	4.22771530922851	0.0788917786471189	0.405992459077499	0.675196047280751	NA
"gene0486"	3.63327362683881	0.044073763279382	0.409637052612493	0.800624439797166	NA
"gene0487"	2.18346682900404	0.164524593120224	0.460565460016573	0.292912210835405	NA
"gene0488"	1.29040559970779	0.157167364108402	0.472305177135558	0.197083232247254	NA
"gene0489"	1.62358959853519	0.0720554487339397	0.437373384238034	0.577997921184753	NA
"gene0490"	3.72717528621023	-0.0772733733425763	0.419979912771033	0.636633258470832	NA
"gene0491"	1.33152263753523	0.0817582240720969	0.443153388875172	0.494367235189809	NA
"gene0492"	0.983018266985907	0.0279166113673625	0.437410448622803	0.798182577245074	NA
"gene0493"	0.486643793661599	0.0194839552563081	0.443205815126322	0.869334196937796	NA
"gene0494"	1.68832662665889	-0.0717921122503907	0.439233838300232	0.548667755164109	NA
"gene0495"	1.98892832083116	-0.0864607784298887	0.432744997063216	0.557052843935438	NA
"gene0496"	1.69404025826433	0.0235528004211499	0.428012822112783	0.861379857446763	NA
"gene0497"	2.14828794390055	0.0302421049829845	0.426589622790899	0.825365601470578	NA
"gene0498"	3.23096166373023	-0.0678401661083829	0.413701724564776	0.69466748409285	NA
"gene0499"	1.89028261784803	0.110498729324357	0.444222805034946	0.430657265900382	NA
"gene0500"	18.2813852790665	0.300290249113659	0.377005099652619	0.229763359149464	0.499409222780113
